"ID","Y"
39469,2000
21737,2000
64084,2000
68508,2000
94873,2000
39000,2000
84336,2000
45585,2000
8840,2000
5509,2000
11692,2000
80274,2000
31008,2000
48767,2000
54816,2000
63652,2000
27353,2000
11104,2000
92081,2000
53874,2000
9811,2000
68551,2000
8027,2000
10741,2000
11320,2000
18611,2000
81658,2000
52939,2000
29645,2000
23767,2000
88175,2000
60054,2000
757,2000
70126,2000
54432,2000
80202,2000
18140,2000
46391,2000
86265,2000
61016,2000
95062,2000
4030,2000
31738,2000
27990,2000
95821,2000
94217,2000
22999,2000
82827,2000
95683,2000
66445,2000
81837,2000
73022,2000
27803,2000
23296,2000
42160,2000
42242,2000
24686,2000
22007,2000
86737,2000
58168,2000
59750,2000
13678,2000
79442,2000
72805,2000
73160,2000
91647,2000
9869,2000
93771,2000
28778,2000
48113,2000
64567,2000
92657,2000
43907,2000
13160,2000
72292,2000
18080,2000
77114,2000
27952,2000
21643,2000
37435,2000
7024,2000
5458,2000
48696,2000
31640,2000
34156,2000
59007,2000
45526,2000
11841,2000
79015,2000
46313,2000
88333,2000
76236,2000
69780,2000
22095,2000
51538,2000
65851,2000
67916,2000
87405,2000
9334,2000
3950,2000
75470,2000
20979,2000
23553,2000
27557,2000
70958,2000
42589,2000
78439,2000
27807,2000
35295,2000
25215,2000
65344,2000
13704,2000
63280,2000
75595,2000
78353,2000
52418,2000
7422,2000
40083,2000
20845,2000
68819,2000
89116,2000
52010,2000
78188,2000
82503,2000
43336,2000
4479,2000
44633,2000
40938,2000
69507,2000
18273,2000
51580,2000
74114,2000
58140,2000
47255,2000
16788,2000
72999,2000
34964,2000
42698,2000
52029,2000
35479,2000
29629,2000
93982,2000
46606,2000
78649,2000
85708,2000
85076,2000
4404,2000
92923,2000
11800,2000
71509,2000
25108,2000
64667,2000
5609,2000
19499,2000
46306,2000
74099,2000
92815,2000
85865,2000
80897,2000
92704,2000
29435,2000
96092,2000
5236,2000
24147,2000
30951,2000
62851,2000
54095,2000
79417,2000
1983,2000
66065,2000
84901,2000
94135,2000
38854,2000
75246,2000
41012,2000
80052,2000
54087,2000
35372,2000
38629,2000
85694,2000
604,2000
34394,2000
63413,2000
52212,2000
82595,2000
59266,2000
17819,2000
88978,2000
52555,2000
52280,2000
8436,2000
41052,2000
86094,2000
62048,2000
55606,2000
32052,2000
50743,2000
464,2000
53937,2000
80083,2000
10694,2000
9817,2000
75197,2000
53448,2000
90002,2000
84111,2000
83772,2000
627,2000
83397,2000
7107,2000
51231,2000
10284,2000
68050,2000
10686,2000
66376,2000
39354,2000
89876,2000
36391,2000
26654,2000
55206,2000
26001,2000
30123,2000
91179,2000
90184,2000
72293,2000
54216,2000
69941,2000
28553,2000
92865,2000
68236,2000
48294,2000
20913,2000
94718,2000
85426,2000
66000,2000
34310,2000
57037,2000
85788,2000
91624,2000
30431,2000
9340,2000
65687,2000
82420,2000
60513,2000
1466,2000
45559,2000
94994,2000
94321,2000
14240,2000
57829,2000
90105,2000
61932,2000
47986,2000
25175,2000
94,2000
16838,2000
50437,2000
3820,2000
36613,2000
60742,2000
17907,2000
51377,2000
17625,2000
74140,2000
81676,2000
71539,2000
40942,2000
45674,2000
16683,2000
30961,2000
58418,2000
18910,2000
9936,2000
81867,2000
36892,2000
7458,2000
54383,2000
40715,2000
35300,2000
23636,2000
60566,2000
67583,2000
20454,2000
18322,2000
95239,2000
76264,2000
31027,2000
79739,2000
17322,2000
47185,2000
80211,2000
39858,2000
13869,2000
60107,2000
43258,2000
49849,2000
65605,2000
50499,2000
30657,2000
82504,2000
36693,2000
71501,2000
29838,2000
81450,2000
7204,2000
10293,2000
32352,2000
55307,2000
79910,2000
64928,2000
61747,2000
29001,2000
16925,2000
55802,2000
9360,2000
95920,2000
75744,2000
23477,2000
84609,2000
2375,2000
62900,2000
66813,2000
5748,2000
680,2000
43986,2000
27386,2000
68844,2000
95847,2000
83936,2000
40563,2000
16567,2000
61415,2000
61307,2000
79707,2000
14988,2000
30488,2000
27317,2000
34651,2000
43553,2000
41420,2000
79216,2000
76447,2000
56501,2000
82239,2000
356,2000
61836,2000
39374,2000
27347,2000
82710,2000
46251,2000
93165,2000
81039,2000
86755,2000
83851,2000
64445,2000
24272,2000
35727,2000
20886,2000
80289,2000
42132,2000
34354,2000
51803,2000
41426,2000
84593,2000
15854,2000
24112,2000
69095,2000
67246,2000
89698,2000
65767,2000
10510,2000
75350,2000
75748,2000
35609,2000
40131,2000
36433,2000
77473,2000
77459,2000
24938,2000
11845,2000
42601,2000
46212,2000
19575,2000
78059,2000
22756,2000
54129,2000
83086,2000
80057,2000
89564,2000
16896,2000
64427,2000
93116,2000
20661,2000
76011,2000
28898,2000
11815,2000
65058,2000
85993,2000
75930,2000
78743,2000
23444,2000
10534,2000
23171,2000
10662,2000
44106,2000
71472,2000
69709,2000
12697,2000
7646,2000
72037,2000
28251,2000
55987,2000
49430,2000
80963,2000
31545,2000
73381,2000
44124,2000
5354,2000
76515,2000
15367,2000
6327,2000
81386,2000
46785,2000
3236,2000
44474,2000
27805,2000
14598,2000
92271,2000
95659,2000
23536,2000
5582,2000
31175,2000
39534,2000
43291,2000
36640,2000
89414,2000
26295,2000
56952,2000
35848,2000
24435,2000
64579,2000
43968,2000
40499,2000
2207,2000
46091,2000
70912,2000
6593,2000
70952,2000
71388,2000
55078,2000
44158,2000
61888,2000
64450,2000
86097,2000
14910,2000
55063,2000
24669,2000
85716,2000
780,2000
52689,2000
28880,2000
30680,2000
81770,2000
82763,2000
54037,2000
32473,2000
8539,2000
8084,2000
10359,2000
52176,2000
52027,2000
71943,2000
43428,2000
81785,2000
46454,2000
29885,2000
6037,2000
3765,2000
80218,2000
73860,2000
70421,2000
38684,2000
70132,2000
69140,2000
66844,2000
2622,2000
45274,2000
1996,2000
10883,2000
90755,2000
37129,2000
31099,2000
76383,2000
56138,2000
95547,2000
77498,2000
2365,2000
58332,2000
53085,2000
79272,2000
11730,2000
19170,2000
64375,2000
29876,2000
64922,2000
51254,2000
1161,2000
68452,2000
20747,2000
19124,2000
13788,2000
28679,2000
57946,2000
34418,2000
7576,2000
60727,2000
65941,2000
69535,2000
75054,2000
44973,2000
54673,2000
20333,2000
39008,2000
91473,2000
89519,2000
58304,2000
36469,2000
46339,2000
22343,2000
48523,2000
62748,2000
796,2000
32118,2000
56193,2000
38049,2000
49121,2000
19652,2000
77975,2000
25849,2000
90889,2000
64598,2000
66872,2000
42660,2000
17329,2000
65823,2000
81988,2000
78004,2000
85854,2000
70643,2000
17993,2000
91596,2000
92985,2000
30012,2000
22802,2000
85593,2000
84142,2000
33223,2000
72082,2000
24583,2000
40527,2000
65817,2000
59233,2000
74319,2000
68053,2000
36770,2000
21994,2000
14337,2000
17479,2000
50500,2000
84504,2000
66371,2000
37323,2000
76428,2000
50110,2000
36750,2000
92826,2000
86015,2000
17876,2000
64387,2000
89273,2000
78042,2000
53020,2000
43564,2000
37852,2000
26281,2000
68772,2000
75018,2000
35526,2000
46147,2000
38622,2000
52750,2000
87162,2000
96256,2000
23246,2000
2764,2000
31172,2000
88132,2000
63712,2000
85560,2000
52720,2000
24301,2000
23593,2000
76512,2000
16044,2000
67305,2000
3466,2000
58912,2000
91231,2000
12936,2000
6007,2000
84136,2000
21887,2000
4775,2000
62943,2000
15375,2000
56159,2000
22726,2000
89045,2000
9805,2000
50795,2000
19908,2000
90828,2000
41868,2000
35954,2000
64391,2000
62978,2000
49136,2000
30269,2000
66950,2000
92768,2000
25946,2000
30991,2000
74407,2000
47921,2000
26211,2000
68552,2000
59300,2000
29158,2000
6947,2000
29545,2000
41955,2000
62647,2000
40392,2000
93389,2000
44239,2000
59948,2000
70172,2000
82414,2000
80593,2000
28812,2000
72584,2000
27674,2000
9389,2000
30539,2000
37797,2000
37436,2000
14804,2000
18646,2000
33798,2000
54495,2000
49637,2000
21327,2000
30617,2000
24028,2000
68066,2000
59710,2000
14772,2000
91849,2000
79933,2000
32971,2000
66149,2000
53063,2000
95693,2000
47789,2000
8925,2000
13580,2000
7819,2000
65030,2000
43139,2000
5300,2000
38332,2000
28799,2000
79886,2000
47843,2000
81697,2000
61973,2000
6665,2000
23409,2000
24904,2000
28428,2000
23513,2000
67925,2000
91293,2000
62189,2000
46808,2000
4676,2000
79059,2000
30001,2000
52445,2000
49894,2000
44334,2000
8590,2000
73279,2000
11327,2000
59350,2000
76799,2000
5137,2000
37041,2000
17493,2000
44257,2000
20105,2000
94526,2000
26459,2000
13063,2000
42612,2000
40521,2000
87825,2000
30504,2000
49,2000
73833,2000
58145,2000
11396,2000
62493,2000
11408,2000
35958,2000
68107,2000
42666,2000
10827,2000
42419,2000
8734,2000
95012,2000
45525,2000
67930,2000
29128,2000
1978,2000
95766,2000
68781,2000
90286,2000
28048,2000
47275,2000
30974,2000
58901,2000
64616,2000
27097,2000
29854,2000
83403,2000
57006,2000
67637,2000
22989,2000
18014,2000
45414,2000
39105,2000
5949,2000
30999,2000
83591,2000
20271,2000
45926,2000
39899,2000
50568,2000
19227,2000
92566,2000
45802,2000
22362,2000
15132,2000
33719,2000
37123,2000
69290,2000
54969,2000
44434,2000
37008,2000
38760,2000
92950,2000
935,2000
69204,2000
10366,2000
68346,2000
64627,2000
54797,2000
16315,2000
12710,2000
5080,2000
18124,2000
20305,2000
95916,2000
49966,2000
48362,2000
45973,2000
20107,2000
44711,2000
2947,2000
10876,2000
79182,2000
33125,2000
16999,2000
5169,2000
86008,2000
60889,2000
11479,2000
1069,2000
35911,2000
80080,2000
67189,2000
44406,2000
51783,2000
2889,2000
89998,2000
37764,2000
91672,2000
56840,2000
64175,2000
83953,2000
24779,2000
37936,2000
51276,2000
77991,2000
55203,2000
6363,2000
335,2000
11223,2000
64217,2000
65054,2000
64127,2000
987,2000
46779,2000
26006,2000
24924,2000
53846,2000
47092,2000
41640,2000
42359,2000
38858,2000
48063,2000
12464,2000
4166,2000
24921,2000
46915,2000
13961,2000
77822,2000
84923,2000
21311,2000
1741,2000
65773,2000
44879,2000
53977,2000
93039,2000
48919,2000
20794,2000
89780,2000
7211,2000
70617,2000
15612,2000
75064,2000
11722,2000
46055,2000
4566,2000
12549,2000
6069,2000
7139,2000
12908,2000
35029,2000
6005,2000
77710,2000
88371,2000
35868,2000
19451,2000
5387,2000
25348,2000
8745,2000
91350,2000
62973,2000
22983,2000
18312,2000
74283,2000
2084,2000
61401,2000
19819,2000
64498,2000
82179,2000
40205,2000
6549,2000
40118,2000
73430,2000
94356,2000
15010,2000
76601,2000
42350,2000
64216,2000
77739,2000
61429,2000
94149,2000
11714,2000
18948,2000
22787,2000
60769,2000
27972,2000
8598,2000
16316,2000
1605,2000
17981,2000
7612,2000
47242,2000
7255,2000
75240,2000
69810,2000
79652,2000
42634,2000
2056,2000
48205,2000
13073,2000
80699,2000
485,2000
66691,2000
35844,2000
57043,2000
60563,2000
29197,2000
5649,2000
5813,2000
7152,2000
18227,2000
12155,2000
5973,2000
65506,2000
55184,2000
95818,2000
24062,2000
11804,2000
67266,2000
90937,2000
42136,2000
41946,2000
82251,2000
9950,2000
64222,2000
19191,2000
8177,2000
38493,2000
24359,2000
82336,2000
64016,2000
17428,2000
43464,2000
55572,2000
48475,2000
61999,2000
34245,2000
22857,2000
8209,2000
3143,2000
16184,2000
78008,2000
83046,2000
15897,2000
66362,2000
83893,2000
185,2000
56781,2000
92227,2000
1066,2000
44480,2000
95941,2000
17138,2000
90568,2000
31202,2000
38958,2000
41120,2000
31004,2000
87248,2000
24412,2000
53373,2000
22367,2000
25189,2000
34000,2000
56005,2000
20787,2000
18641,2000
7367,2000
18246,2000
42576,2000
30156,2000
33671,2000
91866,2000
26932,2000
82788,2000
59841,2000
50695,2000
7232,2000
94024,2000
22719,2000
3668,2000
20839,2000
46490,2000
10544,2000
76230,2000
81138,2000
36221,2000
49326,2000
55104,2000
27297,2000
61366,2000
42364,2000
83714,2000
44696,2000
83329,2000
14159,2000
76526,2000
35043,2000
83788,2000
29799,2000
77013,2000
88248,2000
17412,2000
44758,2000
26870,2000
37363,2000
42153,2000
94176,2000
90459,2000
44849,2000
12042,2000
68425,2000
63842,2000
35291,2000
51138,2000
85606,2000
93241,2000
5899,2000
33700,2000
59146,2000
90425,2000
15839,2000
39069,2000
25617,2000
61637,2000
46273,2000
72174,2000
3189,2000
93824,2000
24878,2000
88488,2000
40705,2000
72436,2000
58491,2000
7700,2000
76867,2000
4429,2000
91061,2000
13414,2000
8370,2000
6133,2000
54358,2000
23540,2000
43586,2000
24728,2000
51019,2000
15094,2000
65635,2000
87171,2000
85093,2000
81323,2000
26355,2000
87038,2000
40518,2000
52239,2000
45300,2000
29911,2000
65669,2000
30627,2000
14242,2000
37110,2000
67914,2000
18296,2000
83515,2000
879,2000
3554,2000
64600,2000
91221,2000
49274,2000
56075,2000
8075,2000
58760,2000
46618,2000
10261,2000
14937,2000
5499,2000
88440,2000
25532,2000
6595,2000
71635,2000
30371,2000
62722,2000
528,2000
31561,2000
57697,2000
25626,2000
19754,2000
10710,2000
74592,2000
44703,2000
3264,2000
20321,2000
20237,2000
43938,2000
53314,2000
5888,2000
5731,2000
49247,2000
5057,2000
453,2000
32869,2000
8805,2000
76148,2000
42860,2000
43567,2000
38821,2000
25099,2000
31642,2000
13305,2000
10880,2000
21591,2000
3844,2000
64009,2000
46749,2000
66684,2000
18907,2000
25301,2000
19288,2000
73597,2000
79052,2000
21715,2000
46430,2000
87852,2000
86087,2000
69938,2000
38575,2000
85730,2000
2227,2000
95205,2000
64999,2000
79221,2000
91707,2000
93335,2000
63736,2000
30577,2000
84362,2000
72459,2000
12237,2000
60799,2000
13845,2000
75092,2000
19692,2000
9552,2000
67771,2000
54657,2000
26678,2000
91964,2000
19405,2000
30164,2000
90255,2000
11584,2000
13953,2000
70214,2000
94309,2000
63708,2000
5906,2000
75156,2000
70423,2000
13915,2000
90924,2000
11874,2000
11276,2000
21173,2000
23441,2000
24943,2000
94871,2000
26704,2000
35673,2000
80132,2000
34211,2000
16537,2000
40515,2000
8470,2000
7568,2000
46384,2000
40105,2000
34945,2000
21937,2000
69413,2000
79592,2000
11061,2000
36325,2000
39097,2000
78594,2000
80969,2000
49407,2000
9171,2000
21513,2000
86442,2000
14831,2000
96311,2000
19256,2000
38221,2000
48948,2000
35242,2000
40667,2000
8280,2000
70352,2000
51908,2000
58416,2000
16065,2000
64040,2000
1732,2000
7041,2000
14675,2000
91178,2000
24564,2000
34341,2000
94501,2000
12115,2000
10014,2000
95235,2000
35950,2000
38119,2000
10934,2000
60474,2000
39277,2000
94470,2000
30419,2000
62464,2000
7522,2000
69969,2000
30477,2000
81510,2000
74839,2000
51085,2000
36862,2000
43317,2000
37707,2000
37007,2000
4994,2000
47372,2000
31834,2000
9726,2000
32795,2000
22306,2000
7285,2000
35046,2000
6962,2000
72161,2000
8054,2000
53263,2000
81903,2000
95072,2000
5711,2000
18779,2000
27545,2000
67439,2000
31423,2000
76293,2000
93267,2000
27451,2000
41128,2000
19928,2000
42542,2000
21833,2000
56231,2000
8134,2000
48873,2000
3861,2000
82751,2000
25670,2000
93518,2000
64238,2000
20837,2000
12652,2000
7181,2000
63980,2000
89665,2000
45930,2000
2702,2000
58643,2000
18600,2000
96070,2000
50186,2000
52129,2000
64766,2000
6905,2000
28669,2000
19031,2000
13111,2000
12016,2000
33121,2000
95031,2000
65584,2000
56078,2000
76399,2000
93122,2000
12938,2000
61297,2000
62338,2000
42704,2000
5450,2000
79055,2000
1303,2000
29833,2000
47415,2000
32036,2000
64258,2000
503,2000
53521,2000
77678,2000
24919,2000
77231,2000
66033,2000
47685,2000
26238,2000
30579,2000
14523,2000
83394,2000
17447,2000
1918,2000
82477,2000
35276,2000
20887,2000
83500,2000
31158,2000
49355,2000
189,2000
3213,2000
51854,2000
76340,2000
77144,2000
33823,2000
44672,2000
53490,2000
65363,2000
68321,2000
53173,2000
38322,2000
60283,2000
78022,2000
39474,2000
15736,2000
61734,2000
15988,2000
55956,2000
53859,2000
40970,2000
27232,2000
60562,2000
81779,2000
40607,2000
29116,2000
34449,2000
44216,2000
78227,2000
68708,2000
81974,2000
93390,2000
12764,2000
52856,2000
79170,2000
16954,2000
54345,2000
49941,2000
5736,2000
34010,2000
81825,2000
14153,2000
91396,2000
74924,2000
5096,2000
75526,2000
12310,2000
22091,2000
11672,2000
40997,2000
11867,2000
14065,2000
66384,2000
48946,2000
93870,2000
40445,2000
49793,2000
85428,2000
6493,2000
19863,2000
92229,2000
40435,2000
7658,2000
36665,2000
27631,2000
96000,2000
40823,2000
35517,2000
14567,2000
62929,2000
94567,2000
64529,2000
88284,2000
35035,2000
31707,2000
63543,2000
9303,2000
94249,2000
6929,2000
67861,2000
8157,2000
68654,2000
1622,2000
34841,2000
91854,2000
17615,2000
79977,2000
50567,2000
29044,2000
88061,2000
18178,2000
48682,2000
26652,2000
90779,2000
20227,2000
1453,2000
33445,2000
74185,2000
76201,2000
4000,2000
26264,2000
78912,2000
14981,2000
61908,2000
30476,2000
36193,2000
89473,2000
19811,2000
11468,2000
11434,2000
72306,2000
1799,2000
58858,2000
62093,2000
17071,2000
32198,2000
38973,2000
6279,2000
3026,2000
21501,2000
92453,2000
51730,2000
8873,2000
23448,2000
82705,2000
5162,2000
90370,2000
14181,2000
762,2000
70148,2000
31567,2000
80026,2000
63869,2000
37145,2000
84656,2000
16221,2000
42523,2000
31920,2000
18933,2000
65383,2000
92358,2000
62222,2000
16412,2000
42687,2000
1264,2000
59858,2000
57371,2000
80830,2000
40267,2000
5248,2000
29354,2000
6729,2000
9204,2000
84233,2000
55934,2000
5945,2000
69389,2000
26447,2000
20588,2000
86614,2000
85972,2000
79583,2000
57655,2000
19633,2000
48099,2000
80432,2000
40193,2000
16019,2000
95936,2000
49685,2000
77637,2000
35794,2000
54458,2000
41781,2000
10696,2000
38860,2000
62051,2000
17891,2000
42556,2000
94413,2000
20061,2000
38251,2000
41255,2000
16942,2000
10939,2000
10539,2000
38526,2000
34740,2000
89304,2000
83009,2000
28001,2000
81377,2000
64197,2000
74220,2000
91697,2000
75615,2000
57497,2000
53105,2000
73329,2000
63906,2000
46470,2000
75227,2000
33662,2000
46654,2000
67434,2000
2510,2000
54295,2000
31631,2000
91740,2000
79367,2000
3734,2000
6287,2000
89636,2000
31405,2000
17636,2000
61010,2000
60090,2000
38989,2000
74324,2000
74108,2000
67225,2000
59563,2000
8412,2000
66073,2000
3452,2000
65385,2000
71966,2000
46200,2000
8612,2000
28660,2000
7617,2000
33636,2000
77383,2000
23170,2000
32073,2000
67970,2000
63961,2000
89067,2000
10847,2000
79865,2000
71885,2000
39980,2000
22027,2000
35090,2000
43869,2000
60244,2000
47699,2000
38102,2000
82237,2000
83897,2000
88117,2000
62001,2000
32749,2000
50693,2000
69403,2000
71863,2000
35827,2000
65892,2000
26692,2000
30634,2000
34846,2000
84826,2000
51550,2000
51747,2000
7620,2000
40449,2000
9566,2000
43409,2000
54700,2000
7209,2000
47303,2000
63150,2000
36225,2000
83716,2000
23476,2000
80861,2000
71541,2000
78727,2000
88050,2000
19740,2000
68065,2000
67380,2000
51765,2000
72382,2000
1427,2000
43771,2000
38719,2000
89489,2000
70782,2000
9453,2000
43349,2000
38681,2000
6975,2000
38859,2000
21983,2000
69757,2000
59873,2000
22525,2000
85074,2000
62023,2000
47270,2000
67951,2000
56213,2000
34718,2000
30589,2000
24716,2000
18421,2000
36226,2000
20444,2000
64556,2000
3392,2000
12075,2000
83552,2000
26348,2000
39808,2000
59046,2000
16027,2000
41488,2000
81190,2000
78963,2000
16128,2000
81056,2000
13974,2000
76365,2000
68464,2000
41395,2000
28299,2000
83742,2000
71736,2000
37178,2000
94400,2000
80654,2000
8257,2000
70391,2000
78210,2000
57306,2000
36692,2000
68883,2000
66792,2000
57619,2000
9732,2000
92845,2000
53857,2000
10568,2000
13593,2000
87807,2000
75972,2000
20841,2000
80642,2000
62952,2000
96214,2000
64274,2000
8699,2000
15691,2000
7044,2000
20,2000
37198,2000
2109,2000
35915,2000
86225,2000
82362,2000
9971,2000
78468,2000
17632,2000
96249,2000
80719,2000
14207,2000
74132,2000
26421,2000
4542,2000
12091,2000
71678,2000
64467,2000
76146,2000
26514,2000
31889,2000
64489,2000
43831,2000
49321,2000
72504,2000
86126,2000
51178,2000
10033,2000
3877,2000
3063,2000
82099,2000
46232,2000
77842,2000
77797,2000
623,2000
84989,2000
38550,2000
76897,2000
10446,2000
30467,2000
33411,2000
7988,2000
93503,2000
11834,2000
32002,2000
63949,2000
95802,2000
55751,2000
20201,2000
64086,2000
82536,2000
87706,2000
43419,2000
74052,2000
54326,2000
12358,2000
19552,2000
74101,2000
89076,2000
29100,2000
66798,2000
9685,2000
11769,2000
24321,2000
86107,2000
85425,2000
40796,2000
38732,2000
22491,2000
92599,2000
4590,2000
85701,2000
40004,2000
33291,2000
87103,2000
18233,2000
14382,2000
34083,2000
47769,2000
49671,2000
61285,2000
1559,2000
44662,2000
58571,2000
43601,2000
28388,2000
68004,2000
38460,2000
41676,2000
88235,2000
30446,2000
12534,2000
19869,2000
54057,2000
70855,2000
8364,2000
91129,2000
14877,2000
24379,2000
32527,2000
45263,2000
77474,2000
92981,2000
86462,2000
93488,2000
30217,2000
22400,2000
13353,2000
88812,2000
9546,2000
85017,2000
86953,2000
49009,2000
41820,2000
46491,2000
55230,2000
84447,2000
29719,2000
11394,2000
17525,2000
14286,2000
55546,2000
91074,2000
51152,2000
3305,2000
29823,2000
79912,2000
74276,2000
32784,2000
95530,2000
55582,2000
61669,2000
2527,2000
81174,2000
71129,2000
86862,2000
44619,2000
92935,2000
56001,2000
13711,2000
60237,2000
10652,2000
10688,2000
38985,2000
50003,2000
63214,2000
32044,2000
81374,2000
39831,2000
89173,2000
41005,2000
15380,2000
34201,2000
91304,2000
87458,2000
22499,2000
20535,2000
50177,2000
25769,2000
46794,2000
36839,2000
31830,2000
336,2000
89686,2000
2919,2000
32698,2000
76948,2000
73595,2000
58793,2000
28159,2000
11439,2000
2491,2000
28782,2000
71386,2000
85640,2000
13987,2000
11202,2000
72272,2000
27740,2000
81072,2000
74986,2000
35178,2000
12539,2000
15306,2000
10966,2000
24283,2000
79856,2000
46620,2000
38969,2000
74951,2000
79108,2000
55253,2000
30489,2000
58778,2000
50940,2000
15522,2000
37264,2000
45789,2000
36239,2000
68147,2000
90328,2000
61007,2000
11787,2000
19648,2000
85863,2000
40624,2000
2128,2000
38125,2000
13920,2000
79323,2000
79572,2000
71405,2000
38503,2000
14319,2000
37042,2000
12048,2000
52186,2000
25085,2000
93793,2000
58529,2000
74377,2000
10152,2000
61959,2000
15663,2000
81786,2000
79118,2000
32483,2000
57620,2000
73349,2000
1442,2000
95207,2000
74013,2000
13380,2000
78574,2000
29953,2000
45898,2000
70201,2000
56278,2000
62041,2000
15398,2000
7736,2000
1371,2000
66523,2000
14835,2000
22832,2000
12875,2000
85260,2000
34061,2000
67890,2000
41459,2000
11761,2000
81025,2000
85876,2000
75879,2000
44082,2000
22248,2000
38228,2000
81671,2000
45417,2000
26563,2000
22614,2000
30659,2000
65081,2000
37671,2000
9689,2000
92010,2000
36187,2000
53106,2000
68994,2000
55705,2000
8578,2000
24153,2000
84919,2000
52834,2000
20091,2000
81580,2000
71741,2000
40914,2000
71581,2000
24454,2000
52899,2000
35710,2000
52739,2000
74444,2000
11750,2000
95010,2000
19857,2000
17361,2000
2186,2000
86149,2000
43829,2000
32489,2000
81925,2000
62920,2000
516,2000
11907,2000
64359,2000
44689,2000
25537,2000
22329,2000
86452,2000
15556,2000
611,2000
16075,2000
13913,2000
80572,2000
94914,2000
31431,2000
87246,2000
2777,2000
74508,2000
49027,2000
33770,2000
16507,2000
33566,2000
64733,2000
42644,2000
9469,2000
32709,2000
19732,2000
68593,2000
58641,2000
73426,2000
83709,2000
23327,2000
61635,2000
58313,2000
78528,2000
57368,2000
88178,2000
12020,2000
9565,2000
33298,2000
45812,2000
76067,2000
65656,2000
14818,2000
56657,2000
44634,2000
18337,2000
62199,2000
75091,2000
69259,2000
68807,2000
61210,2000
76368,2000
76325,2000
2060,2000
19079,2000
91584,2000
74877,2000
83008,2000
91130,2000
38484,2000
77663,2000
72571,2000
47977,2000
27800,2000
17053,2000
49932,2000
23810,2000
370,2000
25542,2000
56156,2000
67139,2000
41730,2000
10636,2000
1783,2000
39649,2000
9964,2000
81623,2000
85508,2000
62267,2000
75945,2000
55534,2000
15347,2000
27911,2000
34242,2000
24655,2000
27571,2000
68872,2000
95092,2000
73806,2000
89195,2000
73414,2000
12224,2000
60377,2000
95373,2000
9492,2000
79984,2000
36875,2000
35845,2000
95678,2000
64655,2000
76472,2000
43936,2000
81006,2000
27064,2000
18687,2000
63506,2000
6160,2000
37043,2000
57907,2000
44044,2000
42940,2000
55386,2000
3558,2000
36823,2000
80734,2000
51076,2000
31116,2000
54531,2000
88622,2000
71898,2000
67129,2000
78206,2000
60740,2000
30437,2000
83223,2000
50383,2000
72626,2000
19840,2000
78616,2000
59644,2000
61694,2000
92728,2000
25871,2000
22689,2000
37584,2000
21805,2000
33947,2000
63772,2000
74860,2000
1562,2000
95796,2000
43237,2000
39810,2000
37767,2000
55045,2000
7489,2000
24783,2000
62702,2000
3944,2000
22204,2000
74221,2000
24382,2000
9152,2000
4961,2000
2203,2000
8311,2000
71118,2000
29419,2000
38592,2000
92344,2000
87339,2000
33071,2000
34431,2000
33907,2000
16808,2000
43104,2000
93464,2000
15715,2000
80764,2000
56266,2000
22896,2000
83195,2000
1650,2000
31272,2000
3450,2000
12040,2000
16475,2000
66537,2000
27883,2000
28872,2000
75093,2000
68129,2000
4944,2000
52398,2000
25940,2000
25054,2000
92552,2000
76337,2000
28054,2000
93585,2000
70974,2000
39253,2000
78037,2000
82128,2000
75947,2000
72041,2000
66455,2000
38068,2000
23118,2000
67922,2000
6293,2000
57079,2000
42657,2000
76880,2000
45580,2000
56461,2000
79806,2000
80449,2000
48339,2000
7187,2000
65312,2000
45453,2000
92732,2000
31905,2000
19077,2000
81441,2000
28420,2000
64426,2000
81272,2000
69647,2000
47435,2000
93919,2000
21762,2000
63266,2000
55531,2000
70670,2000
94683,2000
58185,2000
56299,2000
76545,2000
88983,2000
74962,2000
31309,2000
22252,2000
1023,2000
26327,2000
14092,2000
74661,2000
64072,2000
46527,2000
1899,2000
9682,2000
22543,2000
90705,2000
6758,2000
75966,2000
51210,2000
54927,2000
43562,2000
42283,2000
56393,2000
43196,2000
39864,2000
32435,2000
21906,2000
6981,2000
80453,2000
30399,2000
32496,2000
47902,2000
61744,2000
86098,2000
60949,2000
64589,2000
46903,2000
80906,2000
72732,2000
54239,2000
64172,2000
324,2000
30797,2000
29396,2000
18457,2000
58262,2000
5605,2000
44139,2000
90707,2000
91210,2000
20728,2000
75359,2000
23081,2000
36815,2000
3265,2000
34748,2000
20650,2000
6252,2000
83003,2000
32974,2000
68248,2000
39866,2000
293,2000
24027,2000
12265,2000
62875,2000
36214,2000
84589,2000
80320,2000
74130,2000
32598,2000
88104,2000
75397,2000
16732,2000
58427,2000
56723,2000
91659,2000
6470,2000
55653,2000
91103,2000
25681,2000
7518,2000
7263,2000
40277,2000
21659,2000
75162,2000
63068,2000
50408,2000
87616,2000
90793,2000
90832,2000
25709,2000
41390,2000
14372,2000
66471,2000
58992,2000
91911,2000
6409,2000
30021,2000
42194,2000
15595,2000
72323,2000
52466,2000
16403,2000
7818,2000
60445,2000
35917,2000
37193,2000
2548,2000
81414,2000
59798,2000
47889,2000
91846,2000
90443,2000
37351,2000
27597,2000
51001,2000
50843,2000
91067,2000
476,2000
16163,2000
29109,2000
56189,2000
47644,2000
6416,2000
68881,2000
22420,2000
85710,2000
72461,2000
57078,2000
96342,2000
75117,2000
3021,2000
